lead_id,month,year,state,numberOfCalls,callTimeMinute
1464,8,2019,Missouri,2,3.75
1465,8,2019,Arkansas,2,0.48
1466,8,2019,Missouri,1,0.38
1467,8,2019,Arkansas,3,25.20
1468,8,2019,Missouri,42,120.48
1469,8,2019,Arkansas,23,77.23
1471,8,2019,Arkansas,10,13.68
1472,7,2019,Arkansas,10,14.87
1473,7,2019,Arkansas,2,2.58
1474,7,2019,Arkansas,3,4.03
1475,7,2019,Missouri,19,4.58
1476,7,2019,Arkansas,12,19.22
1477,7,2019,Oklahoma,18,62.12
1478,7,2019,Arkansas,4,2.18
1479,7,2019,Missouri,2,0.83
1480,7,2019,Missouri,19,44.52
1481,7,2019,,2,0.53
1482,7,2019,Oklahoma,18,18.27
1483,7,2019,Missouri,2,16.78
1484,7,2019,Arkansas,13,8.62
1485,7,2019,Oklahoma,1,1.32
1486,7,2019,Missouri,6,24.35
1488,7,2019,Arkansas,20,12.93
1489,7,2019,Arkansas,15,4.88
1490,7,2019,Arkansas,16,26.35
1491,7,2019,Oklahoma,4,2.90
1492,7,2019,Arkansas,17,21.23
1493,7,2019,Arkansas,22,76.85
1494,7,2019,Arkansas,5,2.37
1495,7,2019,Oklahoma,22,25.45
1496,7,2019,Arkansas,10,13.28
1497,7,2019,Missouri,3,1.95
1498,7,2019,Arkansas,9,7.15
1499,6,2019,Oklahoma,3,3.20
1500,6,2019,,2,4.30
1501,6,2019,Oklahoma,1,2.73
1502,6,2019,Arkansas,2,5.48
1503,6,2019,Oklahoma,2,2.37
1504,6,2019,Missouri,36,35.90
1505,6,2019,Oklahoma,2,4.33
1506,6,2019,Oklahoma,19,8.53
1507,6,2019,Oklahoma,2,3.57
1508,6,2019,Missouri,5,3.98
1509,6,2019,Arkansas,2,2.97
1511,6,2019,Arkansas,23,10.07
1512,6,2019,Oklahoma,16,13.43
1514,8,2019,Oklahoma,7,80.17
1515,8,2019,Arkansas,9,100.63
1516,8,2019,Oklahoma,4,3.67
1517,8,2019,Arkansas,24,8.13
1518,8,2019,Missouri,35,190.12
1519,8,2019,Oklahoma,31,42.07
1520,8,2019,Arkansas,13,24.48
1521,7,2019,Arkansas,1,0.08
1522,7,2019,Arkansas,22,16.97
1523,7,2019,Arkansas,1,0.03
1524,7,2019,Oklahoma,23,13.53
1525,7,2019,Missouri,19,8.43
1526,3,2019,Arkansas,12,10.78
1527,1,2019,Missouri,2,1.55
1529,8,2019,Arkansas,3,19.30
1530,8,2019,Arkansas,20,128.52
1531,8,2019,Arkansas,5,70.82
1532,8,2019,Oklahoma,2,0.65
1533,8,2019,Oklahoma,2,1.23
1534,8,2019,Oklahoma,3,2.60
1535,8,2019,Oklahoma,19,14.00
1536,8,2019,Arkansas,10,104.15
1537,8,2019,,8,2.45
1538,8,2019,Missouri,33,229.73
1539,8,2019,Oklahoma,3,3.00
1540,8,2019,Oklahoma,2,1.65
1541,8,2019,Arkansas,5,1.58
1542,8,2019,Missouri,11,11.28
1543,8,2019,Arkansas,2,1.18
1544,8,2019,Arkansas,19,13.10
1545,8,2019,Arkansas,4,1.28
1546,8,2019,Arkansas,7,20.37
1547,8,2019,Oklahoma,1,3.20
1548,8,2019,Arkansas,17,65.22
1549,8,2019,Missouri,15,53.95
1550,8,2019,Oklahoma,1,0.02
1551,8,2019,Arkansas,6,5.13
1552,7,2019,Oklahoma,5,33.02
1553,7,2019,Oklahoma,1,0.05
1554,7,2019,Oklahoma,1,0.05
1555,7,2019,,8,9.43
1556,7,2019,Oklahoma,23,32.37
1557,7,2019,Oklahoma,1,0.03
1558,7,2019,Oklahoma,1,0.15
1559,7,2019,Oklahoma,1,0.03
1560,7,2019,,11,3.93
1561,7,2019,Oklahoma,1,0.03
1562,7,2019,Arkansas,1,0.03
1563,7,2019,Arkansas,1,0.03
1564,7,2019,Oklahoma,4,5.25
1565,7,2019,Oklahoma,1,0.03
1566,7,2019,Arkansas,2,0.08
1567,7,2019,Arkansas,1,0.03
1568,7,2019,Arkansas,11,5.00
1569,7,2019,Arkansas,1,1.10
1570,7,2019,Arkansas,2,0.77
1571,7,2019,Oklahoma,9,3.30
1572,7,2019,,1,0.05
1573,7,2019,Arkansas,1,0.03
1574,7,2019,Missouri,1,0.13
1575,7,2019,Oklahoma,1,0.05
1576,7,2019,Oklahoma,2,1.35
1577,7,2019,,9,2.00
1578,7,2019,Oklahoma,2,0.52
1579,7,2019,Arkansas,2,2.00
1580,7,2019,Arkansas,7,4.93
1581,7,2019,Missouri,5,2.55
1582,7,2019,,10,4.20
1583,7,2019,,3,2.33
1584,7,2019,Missouri,2,0.20
1585,7,2019,Oklahoma,1,0.97
1586,7,2019,Arkansas,2,0.62
1587,6,2019,Oklahoma,2,2.05
1588,6,2019,,2,1.33
1589,6,2019,,8,1.47
1590,6,2019,Missouri,6,1.25
1591,6,2019,Arkansas,1,0.05
1592,6,2019,Oklahoma,5,45.45
1593,6,2019,Arkansas,2,1.33
1594,6,2019,,1,0.30
1595,6,2019,,5,1.78
1596,6,2019,Oklahoma,5,1.98
1597,6,2019,Oklahoma,1,0.12
1598,6,2019,,2,0.22
1599,6,2019,,1,0.92
1600,6,2019,,2,0.58
1601,6,2019,Arkansas,1,0.07
1602,6,2019,,10,16.60
1603,6,2019,Arkansas,51,100.37
1605,6,2019,Arkansas,1,1.33
1606,6,2019,,1,0.15
1607,6,2019,Arkansas,16,11.77
1608,6,2019,Oklahoma,15,103.58
1609,6,2019,Arkansas,10,9.40
1610,6,2019,,18,28.35
1611,6,2019,Arkansas,20,8.02
1612,6,2019,Missouri,1,0.03
1613,6,2019,Arkansas,1,0.18
1614,5,2019,Oklahoma,1,0.68
1615,5,2019,Arkansas,3,1.25
1616,5,2019,,16,47.70
1617,5,2019,,13,5.70
1618,5,2019,,16,31.28
1619,5,2019,Missouri,27,29.47
1620,5,2019,Arkansas,25,10.77
1621,5,2019,Arkansas,9,7.52
1622,4,2019,Arkansas,17,15.23
1623,4,2019,Arkansas,9,102.33
1624,4,2019,,1,2.73
1625,4,2019,,2,0.67
1626,4,2019,,1,1.53
1627,4,2019,Arkansas,3,1.72
1628,4,2019,Arkansas,14,106.55
1629,4,2019,Oklahoma,14,65.83
1630,4,2019,,3,1.43
1631,4,2019,,3,0.60
1632,4,2019,Missouri,10,34.15
1633,4,2019,,4,3.02
1634,4,2019,,12,7.10
1635,4,2019,,6,9.12
1636,4,2019,,4,4.83
1637,4,2019,,1,0.03
1638,4,2019,Missouri,5,19.15
1639,4,2019,,4,2.27
1640,4,2019,Missouri,1,1.70
1641,4,2019,Oklahoma,2,4.90
1642,4,2019,,1,0.55
1643,4,2019,,2,0.87
1644,3,2019,Missouri,20,34.90
1645,3,2019,Missouri,8,15.57
1646,3,2019,,10,4.77
1647,3,2019,Arkansas,10,47.52
1648,3,2019,Missouri,4,11.32
1649,3,2019,Missouri,2,1.62
1650,3,2019,,22,12.72
1651,3,2019,Arkansas,16,9.27
1652,3,2019,Arkansas,8,40.30
1653,3,2019,,16,10.48
1654,3,2019,Arkansas,15,90.22
1655,3,2019,TX,4,1.50
1656,3,2019,Missouri,13,77.83
1657,3,2019,Missouri,2,1.65
1658,3,2019,,1,0.05
1659,3,2019,,1,0.03
1660,3,2019,,2,0.65
1661,3,2019,Arkansas,1,0.03
1662,3,2019,Arkansas,1,6.08
1663,2,2019,Missouri,21,15.03
1664,2,2019,Missouri,23,21.63
1665,2,2019,,1,0.03
1666,2,2019,Arkansas,7,4.20
1667,2,2019,Arkansas,7,8.70
1668,2,2019,Arkansas,31,18.97
1669,2,2019,Arkansas,20,20.00
1670,2,2019,Arkansas,1,1.35
1671,2,2019,Missouri,2,1.30
1672,2,2019,Arkansas,9,33.67
1673,2,2019,Arkansas,4,4.35
1674,1,2019,,17,9.22
1675,1,2019,Oklahoma,8,96.98
1676,1,2019,Arkansas,15,16.92
1677,1,2019,Arkansas,1,0.03
1678,1,2019,,1,0.03
1687,8,2019,Missouri,34,82.68
1688,8,2019,Missouri,14,134.30
1689,8,2019,Missouri,22,62.73
1692,8,2019,Missouri,14,40.13
1694,8,2019,Oklahoma,10,117.20
1695,8,2019,Arkansas,10,181.93
1696,8,2019,Oklahoma,14,12.75
1697,8,2019,Arkansas,19,332.27
1700,8,2019,Arkansas,22,15.57
1708,8,2019,Arkansas,2,0.05
1710,8,2019,Arkansas,16,40.20
1711,8,2019,Arkansas,7,47.45
1712,8,2019,Oklahoma,24,186.72
1714,8,2019,Oklahoma,9,22.32
1716,8,2019,Missouri,12,74.12
1717,8,2019,Missouri,20,40.23
1719,5,2019,Arkansas,10,123.28
1720,4,2019,,9,4.20
1721,3,2019,Arkansas,15,22.38
1722,3,2019,,19,9.33
1723,3,2019,,19,11.83
1724,1,2019,Oklahoma,35,136.50
1725,8,2019,AR,13,107.82
1726,11,2018,,2,1.12
1732,7,2019,Arkansas,1,1.90
1733,7,2019,,2,1.50
1734,7,2019,Missouri,7,12.50
1735,6,2019,,29,5.03
1736,6,2019,Missouri,9,25.68
1737,6,2019,,10,5.68
1738,6,2019,,2,1.67
1739,6,2019,,14,18.42
1740,6,2019,,14,7.82
1741,6,2019,Arkansas,25,111.68
1742,6,2019,,1,1.08
1743,6,2019,,4,8.05
1744,6,2019,,2,1.27
1747,5,2019,,3,1.83
1748,4,2019,,18,16.85
1749,8,2019,Arkansas,6,54.12
1750,8,2019,,19,13.23
1751,1,2019,Arkansas,6,19.67
1752,1,2019,AR,18,7.30
1753,8,2019,,19,2.40
1754,8,2019,Missouri,24,50.20
1755,8,2019,,19,11.83
1756,8,2019,Arkansas,12,38.07
1757,8,2019,,19,21.63
1758,8,2019,,19,28.75
1759,8,2019,,12,14.63
1760,8,2019,Arkansas,11,61.43
1761,8,2019,,25,6.88
1762,8,2019,Missouri,14,210.67
1763,8,2019,,9,5.08
1764,8,2019,,1,3.38
1765,8,2019,,3,4.68
1766,8,2019,,18,18.32
1767,8,2019,,15,27.80
1769,7,2019,,15,32.73
1770,7,2019,,19,18.02
1771,7,2019,Arkansas,16,25.68
1772,7,2019,,18,18.22
1773,7,2019,,2,2.60
1774,7,2019,,15,8.20
1775,7,2019,,20,25.22
1776,7,2019,,25,45.18
1777,7,2019,Arkansas,1,31.70
1778,7,2019,,2,1.92
1779,7,2019,,19,13.30
1780,7,2019,,17,32.92
1781,7,2019,,19,9.43
1782,7,2019,,7,11.55
1783,7,2019,,19,31.15
1784,7,2019,,2,2.02
1785,7,2019,,19,8.03
1786,7,2019,,16,6.90
1787,7,2019,,3,2.37
1788,7,2019,,19,17.33
1789,7,2019,Arkansas,19,107.12
1790,7,2019,,19,4.30
1791,7,2019,,6,3.63
1792,7,2019,Arkansas,17,41.92
1793,7,2019,,19,9.45
1794,7,2019,,15,12.15
1795,7,2019,,19,28.13
1796,7,2019,,17,11.55
1797,7,2019,,1,4.77
1799,7,2019,,19,47.43
1800,7,2019,,1,2.80
1801,7,2019,Missouri,19,39.95
1802,6,2019,,4,30.60
1803,6,2019,,25,13.82
1804,6,2019,Arkansas,16,194.00
1805,6,2019,Arkansas,1,18.02
1806,4,2019,,8,4.22
1807,8,2019,Missouri,9,14.38
1825,7,2019,,36,38.73
1826,7,2019,,20,22.25
1827,7,2019,,4,4.68
1828,7,2019,,19,10.98
1829,7,2019,,21,4.88
1830,7,2019,,17,2.52
1831,7,2019,,20,12.02
1832,7,2019,,3,7.18
1833,7,2019,,19,23.10
1835,6,2019,,13,3.62
1836,6,2019,,19,19.77
1837,4,2019,,5,1.35
1838,4,2019,,6,1.08
1839,2,2019,,1,0.25
1840,1,2019,AR,1,0.52
1843,8,2019,,7,2.87
1844,8,2019,,19,14.72
1845,8,2019,Oklahoma,14,31.00
1846,8,2019,,16,7.93
1847,8,2019,,34,20.65
1848,8,2019,,19,8.90
1849,8,2019,,4,15.18
1850,8,2019,Arkansas,24,126.67
1851,8,2019,Arkansas,19,49.35
1852,8,2019,,31,43.83
1853,8,2019,Arkansas,11,17.40
1854,8,2019,,11,5.58
1855,7,2019,Arkansas,44,448.32
1856,7,2019,,22,15.65
1857,7,2019,,8,4.60
1858,7,2019,,21,11.43
1859,7,2019,,25,11.92
1860,7,2019,Arkansas,7,14.62
1861,7,2019,,4,6.35
1863,5,2019,Arkansas,27,78.47
1864,5,2019,,7,3.58
1865,5,2019,,2,1.37
1866,5,2019,,19,36.75
1867,5,2019,,17,9.63
1868,5,2019,Arkansas,10,19.92
1869,5,2019,,3,1.13
1870,5,2019,,18,13.82
1871,5,2019,,1,1.00
1872,5,2019,,5,2.63
1873,5,2019,,12,3.97
1874,5,2019,,13,5.90
1875,5,2019,,1,1.10
1876,5,2019,,1,0.30
1877,5,2019,,19,23.05
1878,5,2019,,8,1.63
1879,5,2019,,6,0.73
1880,5,2019,,25,8.73
1881,4,2019,Missouri,31,97.22
1882,4,2019,,4,6.10
1883,3,2019,,1,0.83
1884,3,2019,,22,47.43
1885,3,2019,,2,0.35
1886,3,2019,AR,1,0.80
1887,3,2019,,3,6.55
1888,8,2019,Oklahoma,17,36.10
1891,8,2019,Arkansas,28,43.68
1894,7,2019,Missouri,5,15.65
1895,8,2019,Missouri,5,15.73
1896,6,2019,Arkansas,3,16.13
1897,8,2019,Oklahoma,12,27.63
1902,6,2019,Missouri,2,0.77
1903,6,2019,Missouri,2,4.58
1904,5,2019,Missouri,6,6.45
1905,7,2019,Arkansas,3,5.62
1906,7,2019,Missouri,3,8.05
1907,7,2019,Arkansas,3,4.17
1908,7,2019,Oklahoma,2,6.78
1909,8,2019,Missouri,7,34.23
1910,5,2019,Arkansas,2,1.23
1911,7,2019,Arkansas,11,23.07
1912,7,2019,Arkansas,5,3.48
1913,7,2019,Arkansas,2,6.12
1914,7,2019,Arkansas,8,33.77
1915,6,2019,Arkansas,3,13.67
1916,1,2019,Arkansas,1,0.67
1917,8,2019,Arkansas,5,5.23
1918,12,2018,Missouri,15,28.60
1919,11,2018,Missouri,2,4.80
1922,7,2019,Arkansas,1,23.45
1923,6,2019,Oklahoma,2,1.98
1924,7,2019,Arkansas,1,2.93
1926,7,2019,Oklahoma,1,0.90
1927,7,2019,Arkansas,1,0.60
1928,5,2019,Arkansas,5,7.95
1929,4,2019,Missouri,4,4.32
1930,8,2019,Oklahoma,10,29.87
1932,7,2019,Missouri,35,117.87
1933,5,2019,Arkansas,18,31.65
1934,8,2018,Arkansas,1,0.80
1935,7,2019,Missouri,38,97.75
1936,6,2019,Missouri,4,20.50
1937,4,2019,Oklahoma,5,31.25
1938,6,2019,Arkansas,1,6.93
1940,1,2019,Missouri,7,15.90
1944,10,2018,Arkansas,2,8.35
1945,6,2019,Missouri,1,3.87
1946,5,2019,Missouri,2,2.67
1947,7,2019,Arkansas,1,1.95
1949,7,2019,Arkansas,3,16.42
1950,7,2019,Arkansas,2,1.20
1951,5,2019,Arkansas,1,0.55
1952,7,2018,Arkansas,1,9.92
1953,6,2019,Missouri,1,4.92
1954,4,2019,Arkansas,1,0.60
1957,5,2019,Arkansas,4,12.87
1958,7,2019,Missouri,4,5.98
1959,5,2019,Missouri,1,1.97
1960,6,2019,Arkansas,1,2.02
1961,6,2019,Oklahoma,12,14.17
1962,7,2019,Arkansas,5,3.02
1963,4,2019,Missouri,5,27.47
1964,6,2019,Arkansas,5,18.78
1965,5,2019,Missouri,1,1.25
1966,5,2019,Oklahoma,1,1.00
1968,7,2019,Arkansas,4,1.88
1969,4,2019,Arkansas,11,24.67
1970,3,2019,Arkansas,5,7.85
1971,6,2019,Arkansas,16,62.35
1972,5,2019,Arkansas,5,9.05
1973,8,2019,Oklahoma,4,1.37
1974,4,2019,Arkansas,2,5.88
1975,8,2019,Oklahoma,8,34.03
1976,7,2019,Arkansas,4,2.92
1977,4,2019,Oklahoma,27,84.52
1978,4,2019,Arkansas,3,4.43
1979,7,2019,Arkansas,3,10.15
1980,4,2019,Arkansas,11,6.70
1981,9,2017,Arkansas,15,76.87
1982,7,2019,Arkansas,9,13.32
1983,5,2019,Oklahoma,2,2.45
1985,7,2019,Missouri,1,0.03
1988,6,2019,Arkansas,3,20.02
1989,7,2019,Arkansas,8,90.93
1990,7,2019,Missouri,1,0.05
1991,5,2019,Arkansas,5,33.25
1993,7,2019,Arkansas,10,26.73
1994,3,2019,Arkansas,7,10.83
1998,5,2019,Missouri,3,1.32
2001,5,2019,Arkansas,10,30.98
2002,8,2019,Missouri,1,2.13
2003,1,2019,Arkansas,1,8.77
2005,4,2019,Arkansas,1,7.87
2007,6,2019,Oklahoma,2,16.15
2008,5,2019,Missouri,1,1.37
2009,7,2019,Missouri,8,58.42
2010,6,2019,Missouri,12,12.50
2011,5,2019,Missouri,6,11.83
2012,6,2019,Arkansas,2,3.65
2013,6,2019,Arkansas,2,13.38
2014,6,2019,Missouri,12,126.67
2015,1,2017,Arkansas,4,9.12
2016,7,2019,Oklahoma,3,12.30
2018,6,2019,Arkansas,9,20.53
2020,5,2019,Arkansas,24,62.03
2021,5,2019,Missouri,2,0.87
2022,5,2019,Arkansas,3,2.43
2023,6,2019,Arkansas,7,3.88
2024,8,2019,Arkansas,42,77.85
2026,5,2019,Arkansas,7,21.85
2027,7,2019,Arkansas,4,7.30
2029,6,2019,Arkansas,1,0.58
2031,5,2019,Arkansas,9,53.75
2033,5,2019,Missouri,1,2.75
2035,6,2019,Arkansas,9,8.92
2036,6,2019,Arkansas,5,8.15
2037,7,2019,Oklahoma,3,17.70
2038,7,2019,Arkansas,3,47.08
2040,6,2019,Oklahoma,1,0.50
2042,5,2019,Arkansas,6,11.90
2043,5,2019,Missouri,4,5.27
2044,6,2019,Arkansas,1,2.08
2045,8,2019,Missouri,2,12.05
2046,5,2019,Missouri,1,71.28
2047,7,2019,Missouri,4,15.35
2048,7,2019,Oklahoma,3,2.28
2049,8,2019,Oklahoma,18,22.87
2050,4,2019,Arkansas,3,25.30
2051,6,2019,Oklahoma,2,2.42
2054,5,2019,Arkansas,7,17.37
2055,6,2019,Arkansas,17,15.87
2056,4,2019,Arkansas,27,79.52
2057,8,2019,Missouri,15,65.97
2058,5,2019,Arkansas,2,2.65
2059,4,2019,Missouri,2,5.82
2060,7,2019,Arkansas,26,24.22
2061,6,2019,Arkansas,1,1.28
2062,6,2019,Arkansas,19,45.93
2070,8,2018,Missouri,1,2.42
2071,7,2019,Arkansas,3,21.70
2072,5,2019,Arkansas,3,7.38
2075,3,2019,Arkansas,23,61.43
2076,7,2019,Arkansas,1,0.55
2078,7,2019,Arkansas,2,38.43
2079,6,2019,Arkansas,1,1.60
2085,5,2019,Arkansas,1,0.42
2086,3,2018,Arkansas,5,21.22
2089,7,2019,Arkansas,10,17.07
2091,7,2019,Oklahoma,1,0.95
2093,3,2019,Arkansas,29,57.90
2094,6,2019,Arkansas,7,5.95
2095,8,2019,Arkansas,20,39.08
2097,6,2019,Missouri,3,6.55
2100,4,2019,Arkansas,4,32.32
2103,5,2019,Arkansas,3,2.98
2107,8,2019,Missouri,3,15.92
2110,4,2019,Arkansas,17,10.35
2111,7,2019,Arkansas,1,0.48
2112,5,2019,Missouri,1,5.05
2113,6,2019,Missouri,10,20.23
2115,4,2019,Arkansas,1,0.75
2116,7,2019,Oklahoma,5,19.92
2119,7,2019,Missouri,4,41.55
2120,5,2019,Arkansas,3,2.30
2122,8,2019,Oklahoma,9,254.55
2123,8,2019,Oklahoma,4,23.63
2124,8,2019,Oklahoma,12,109.47
2132,8,2019,Oklahoma,13,137.55
2134,8,2019,Arkansas,19,26.57
2144,8,2019,Oklahoma,2,123.70
2145,8,2019,Missouri,8,186.62
2148,8,2019,Arkansas,20,33.75
2161,8,2019,Oklahoma,21,41.75
2168,8,2019,Arkansas,6,28.80
2173,8,2019,Arkansas,4,113.52
2175,8,2019,Arkansas,34,136.55
2177,8,2019,Oklahoma,6,126.62
2182,8,2019,Missouri,15,97.13
2183,8,2019,Arkansas,16,18.57
2192,8,2019,Oklahoma,8,74.32
2194,8,2019,Oklahoma,15,60.62
2196,8,2019,Oklahoma,21,24.00
2199,8,2019,Oklahoma,21,42.88
2203,8,2019,Arkansas,14,122.75
2213,8,2019,Arkansas,23,102.40
2218,8,2019,Arkansas,17,188.47
2220,8,2019,Oklahoma,21,223.37
2221,8,2019,Missouri,1,18.53
2222,8,2019,Oklahoma,3,31.68
2224,8,2019,Select a state,14,15.58
2229,8,2019,Arkansas,27,192.95
2230,8,2019,Oklahoma,17,19.42
2231,8,2019,Oklahoma,14,20.25
2232,8,2019,Oklahoma,19,32.62
2236,8,2019,Oklahoma,17,68.48
2239,8,2019,Arkansas,11,61.52
2240,8,2019,Missouri,13,173.43
2244,8,2019,Oklahoma,22,57.28
2245,8,2019,Arkansas,3,16.73
2247,8,2019,Missouri,22,66.58
2251,8,2019,Missouri,19,34.72
2254,8,2019,Arkansas,2,31.42
2256,8,2019,Arkansas,12,98.07
2262,8,2019,Oklahoma,38,130.22
2264,8,2019,Arkansas,13,149.13
2275,8,2019,Oklahoma,14,22.48
2278,8,2019,Arkansas,36,49.43
2284,8,2019,Oklahoma,28,45.35
2292,8,2019,Oklahoma,21,125.90
2304,8,2019,Oklahoma,2,0.47
2305,8,2019,Arkansas,13,167.28
2306,8,2019,Arkansas,11,88.23
2309,8,2019,Oklahoma,11,53.17
2310,8,2019,Arkansas,19,26.52
2314,8,2019,Oklahoma,9,142.20
2315,8,2019,Oklahoma,14,35.07
2317,8,2019,Arkansas,28,19.05
2319,8,2019,Arkansas,13,22.00
2325,8,2019,Oklahoma,8,86.73
2327,8,2019,Arkansas,7,13.02
2332,8,2019,Oklahoma,19,34.18
2334,8,2019,Oklahoma,9,27.98
2337,8,2019,Missouri,13,27.32
2343,8,2019,Arkansas,22,34.15
2351,8,2019,Arkansas,19,26.23
2385,8,2019,Missouri,1,0.05
2386,8,2019,AR,5,5.15
2387,8,2019,Arkansas,3,3.55
2388,8,2019,MO,1,0.03
2389,8,2019,AR,2,0.60
2390,8,2019,Arkansas,4,21.78
2391,8,2019,AR,19,49.43
2392,8,2019,AR,13,11.40
2393,8,2019,Arkansas,30,156.63
2394,8,2019,AR,19,103.10
2395,8,2019,AR,7,51.75
2396,8,2019,AR,1,1.48
2397,8,2019,MO,3,1.45
2398,8,2019,AR,13,81.72
2399,8,2019,AR,2,2.48
2400,8,2019,AR,3,5.65
2401,7,2019,AR,3,5.77
2402,7,2019,AR,1,1.37
2403,7,2019,AR,3,4.12
2404,7,2019,,35,56.45
2405,7,2019,,37,51.40
2406,7,2019,OK,1,1.02
2407,7,2019,AR,2,0.90
2408,7,2019,,19,22.55
2409,1,2019,MO,2,0.45
2410,1,2019,MO,1,5.35
2411,1,2019,Arkansas,1,0.05
2412,1,2019,AR,6,9.07
2413,1,2019,AR,7,25.87
2414,1,2019,,3,1.48
2415,8,2019,Oklahoma,15,36.60
2416,8,2019,AR,8,41.80
2417,8,2019,Arkansas,15,34.75
2418,8,2019,AR,23,24.40
2419,8,2019,Arkansas,19,17.20
2420,8,2019,MO,1,0.07
2421,8,2019,Arkansas,4,4.05
2422,8,2019,Oklahoma,22,81.68
2423,8,2019,OK,4,2.38
2424,8,2019,AR,1,4.52
2425,8,2019,MO,16,9.55
2426,8,2019,Oklahoma,22,12.03
2427,8,2019,Oklahoma,13,32.70
2428,8,2019,Missouri,27,36.55
2429,8,2019,MO,2,1.13
2430,8,2019,Missouri,14,19.08
2431,8,2019,OK,3,1.35
2432,8,2019,AR,1,1.02
2434,8,2019,Arkansas,11,32.98
2436,8,2019,AR,1,0.95
2439,7,2019,AR,2,3.82
2441,5,2019,Arkansas,50,261.30
2442,5,2019,Arkansas,7,56.37
2444,1,2019,MO,1,0.45
2445,1,2019,Arkansas,1,3.67
2447,1,2019,AR,1,3.58
2448,1,2019,Missouri,6,3.52
2465,8,2019,Oklahoma,1,0.03
2466,8,2019,Oklahoma,19,31.97
2471,8,2019,Missouri,8,32.33
2478,8,2019,Oklahoma,10,66.23
2480,8,2019,Oklahoma,31,90.03
2481,8,2019,Oklahoma,5,10.98
2490,8,2019,Arkansas,21,47.85
2491,8,2019,Arkansas,10,29.33
2493,8,2019,Arkansas,10,109.93
2498,8,2019,Oklahoma,19,39.28
2503,8,2019,Arkansas,12,29.58
2505,8,2019,AR,19,83.02
2506,8,2019,MO,1,0.05
2507,8,2019,AR,18,104.08
2508,8,2019,AR,2,1.47
2509,8,2019,OK,1,1.23
2510,8,2019,Arkansas,21,85.03
2511,8,2019,MO,9,41.45
2512,8,2019,Arkansas,3,34.67
2513,8,2019,OK,5,7.95
2514,8,2019,AR,3,1.25
2515,8,2019,,1,2.37
2516,7,2019,MO,1,3.32
2517,7,2019,AR,1,0.05
2518,7,2019,Arkansas,5,5.22
2519,7,2019,OK,6,16.73
2520,7,2019,Oklahoma,9,101.35
2521,7,2019,MO,3,2.70
2522,7,2019,Oklahoma,30,72.58
2523,7,2019,AR,1,0.17
2524,7,2019,MO,4,3.90
2525,7,2019,MO,1,1.92
2526,7,2019,OK,3,3.27
2527,7,2019,AR,3,4.43
2528,7,2019,AR,9,6.15
2529,7,2019,,3,0.30
2530,7,2019,MO,1,0.05
2531,7,2019,AR,1,2.82
2532,7,2019,OK,4,2.37
2533,7,2019,AR,1,0.05
2534,7,2019,Oklahoma,5,3.42
2535,7,2019,Oklahoma,5,20.32
2536,7,2019,AR,7,4.03
2537,7,2019,Missouri,7,7.07
2538,6,2019,,1,0.82
2539,6,2019,OK,1,0.05
2540,6,2019,MO,1,2.38
2541,6,2019,Missouri,6,40.40
2542,6,2019,AR,3,2.62
2543,6,2019,AR,34,17.57
2544,6,2019,Missouri,4,1.68
2545,6,2019,,1,0.70
2546,6,2019,Arkansas,5,3.40
2547,6,2019,Arkansas,5,13.40
2548,6,2019,AR,1,0.23
2549,6,2019,Arkansas,9,68.53
2550,6,2019,MO,2,3.87
2551,6,2019,,5,2.67
2552,5,2019,OK,1,0.57
2553,5,2019,AR,2,0.70
2554,5,2019,Missouri,10,6.60
2555,5,2019,MO,1,1.20
2556,5,2019,,5,1.07
2557,5,2019,AR,1,0.53
2558,5,2019,MO,1,3.05
2559,5,2019,,2,0.93
2560,5,2019,MO,1,1.03
2561,5,2019,,2,2.88
2562,5,2019,MO,2,2.12
2563,5,2019,,1,2.02
2564,5,2019,AR,3,1.75
2565,5,2019,Arkansas,17,8.77
2566,4,2019,Arkansas,8,36.10
2567,4,2019,Arkansas,29,29.58
2568,3,2019,AR,1,0.67
2569,3,2019,MO,1,1.42
2570,2,2019,AR,1,2.90
2571,2,2019,Arkansas,4,71.15
2572,2,2019,MO,3,2.70
2575,2,2019,AR,1,1.85
2578,2,2019,Missouri,6,3.90
2579,1,2019,,12,11.02
2580,1,2019,,2,11.45
2581,1,2019,,1,0.82
2582,1,2019,MO,7,4.67
2585,1,2019,AR,2,1.70
2586,1,2019,MO,1,0.62
2587,1,2019,,7,5.58
2588,1,2019,MO,2,1.40
2589,1,2019,AR,4,0.97
2590,1,2019,AR,1,0.67
2591,1,2019,Arkansas,26,154.12
2592,1,2019,Oklahoma,6,41.38
2593,1,2019,AR,5,23.03
2594,8,2019,Arkansas,18,27.08
2599,8,2019,Missouri,7,31.27
2603,8,2019,Arkansas,41,343.85
2607,8,2019,Oklahoma,15,88.80
2610,8,2019,Oklahoma,19,40.15
2614,7,2019,Arkansas,16,29.92
2615,6,2019,Arkansas,5,21.72
2616,8,2019,Arkansas,31,128.35
2621,8,2019,Oklahoma,19,28.78
2623,8,2019,Arkansas,4,144.93
2624,8,2019,Arkansas,13,9.82
2625,8,2019,Oklahoma,8,66.10
2627,8,2019,Missouri,24,116.30
2632,8,2019,Oklahoma,15,14.30
2635,8,2019,Arkansas,24,32.02
2636,8,2019,Arkansas,6,135.63
2637,8,2019,Oklahoma,29,97.25
