lead_source,owner,yearCreated,monthCreated,dayCreated,dayName,city,state,zip_code,electric_company,square_footage,status
18,,2019,5,26,Sunday,Bella Vista,Arkansas,72714,Carroll,1780,38
38,,2019,5,25,Saturday,Lowell,Arkansas,72704,SWEPCO,2230,63
21,,2019,5,25,Saturday,Norman,Oklahoma,73072,,2000,30
23,,2019,5,24,Friday,Hot Springs,Arkansas,71913,Entergy,1900,31
23,,2019,5,23,Thursday,Eureka Springs,Arkansas,72632,Carroll," ",32
5,6942993,2019,5,17,Friday,Bentonville,Arkansas,72713,Carroll,1500,18
21,,2019,5,12,Sunday,Oklahoma City,Oklahoma,73170,OG&E," ",5
23,,2019,5,3,Friday,Sherwood,Arkansas,72120,,2000,4
27,,2019,4,25,Thursday,Cave Springs,Arkansas,72718,Carroll,2100,5
18,4646811,2019,4,16,Tuesday,Eureka Springs,Arkansas,72631,Carroll,1500,18
28,,2019,1,17,Thursday,Fort Smith,Arkansas,72903,OG&E,2000,55
17,8911580,2019,8,16,Friday,,,,,,18
45,,2019,8,16,Friday,Blue Springs,Missouri,64014,,,32
4,,2019,8,16,Friday,,,,,,34
10,,2019,8,16,Friday,,,,,,53
10,,2019,8,16,Friday,,,,,,34
4,,2019,8,16,Friday,Rosston,Arkansas,71858,,,59
10,,2019,8,16,Friday,,,,,,32
4,,2019,8,17,Saturday,,,,,,53
10,,2019,8,17,Saturday,,,,,,38
4,,2019,8,17,Saturday,Hot Springs,Arkansas,71913,Entergy,1914,5
4,,2019,8,17,Saturday,,,,,,32
16,,2019,8,17,Saturday,Rogers,Arkansas,72758,Carroll,4000,32
10,,2019,8,17,Saturday,,,,,,32
4,1368598,2019,8,17,Saturday,Alma,Arkansas,72921,OGE,1500,18
4,,2019,8,17,Saturday,,,,,,46
25,,2019,8,16,Friday,Springdale,VA,72764,SWEPCO,1800,36
48,,2019,8,13,Tuesday,Sarcoxie,Missouri,64862,Empire-Liberty,1200,32
18,,2019,8,11,Sunday,Cabot,Arkansas,72023,First Electric Coop,1600,46
20,,2019,8,11,Sunday,Republic,Missouri,65738,Empire-Liberty,900,32
22,,2019,8,10,Saturday,Tulsa,Oklahoma,74105,Other,900,4
22,,2019,8,8,Thursday,Mustang,Oklahoma,73064,Ozarks (Oklahoma),2000,63
22,,2019,8,7,Wednesday,Tulsa,Oklahoma,74135,Other,1100,5
18,,2019,8,6,Tuesday,Oklahoma City,Oklahoma,73013,OG&E,2000,63
15,,2019,7,30,Tuesday,Springdale,Arkansas,72762,Ozarks (Arkansas),1800,30
25,,2019,7,30,Tuesday,Fayetteville,Arkansas,72764,Ozarks (Arkansas),2500,5
18,,2019,7,30,Tuesday,Sapulpa,Oklahoma,74066,OG&E,1500,30
15,,2019,7,29,Monday,Springfield,Missouri,65802,Other,1800,32
15,,2019,7,29,Monday,Oklahoma City,Oklahoma,73109,OG&E,800,34
6,,2019,7,28,Sunday,Fayetteville,Arkansas,72764,Ozarks (Arkansas),2200,63
18,,2019,7,26,Friday,Malvern,Arkansas,72104,Entergy,1500,38
18,,2019,7,19,Friday,Canehill,Arkansas,72717,Ozarks (Arkansas),1000,30
33,,2019,7,15,Monday,Halfway,Missouri,65663,Southwest Electric,,5
21,,2019,7,10,Wednesday,Oklahoma City,Oklahoma,73117,OG&E,1400,59
18,,2019,7,9,Tuesday,Fayetteville,Arkansas,72701,SWEPCO,2800,58
21,,2019,7,9,Tuesday,Oklahoma City,Oklahoma,73128,OG&E,2000,30
5,,2019,7,9,Tuesday,Neosho,Missouri,64850,New Mac,2200,34
6,,2019,7,8,Monday,Fayetteville,Arkansas,72703,Ozarks (Arkansas),2500,30
22,,2019,7,6,Saturday,Yukon,Oklahoma,73099,OG&E,1500,5
24,,2019,7,5,Friday,Jacksonville,Arkansas,72076,First Electric Coop,2100,5
6,,2019,7,3,Wednesday,Cave Springs,Arkansas,72718,SWEPCO,2500,54
39,,2019,7,3,Wednesday,Bentonville,Arkansas,72712,Carroll,3500,58
83,,2019,7,2,Tuesday,,Arkansas,,,,5
18,,2019,7,2,Tuesday,Fayetteville,Arkansas,72764,Ozarks (Arkansas),1500,30
6,,2019,7,2,Tuesday,Heber Springs,Arkansas,72543,Entergy,,54
21,,2019,6,30,Sunday,Edmond,Oklahoma,73034,OG&E,1500,34
20,,2019,6,28,Friday,Hermitage,Missouri,65668,Empire-Liberty,1500,5
24,,2019,6,28,Friday,Decatur,Arkansas,72722,Carroll,1900,30
22,,2019,6,26,Wednesday,Woodward,Oklahoma,73801,,1800,30
48,,2019,6,26,Wednesday,Joplin,Missouri,64801,Empire-Liberty,1500,58
22,,2019,6,26,Wednesday,Lawton,Oklahoma,73501,,1500,30
21,,2019,6,25,Tuesday,Yukon,Oklahoma,73099,OG&E,1500,46
18,,2019,6,23,Sunday,Charleston,Arkansas,72933,Arkansas Valley Electric,3500,30
5,,2019,6,22,Saturday,Clinton,Arkansas,72031,,,31
20,,2019,6,22,Saturday,Seymour,Missouri,65746,,1500,59
34,,2019,6,21,Friday,Syracuse,Missouri,65354,Ameren,1000,30
83,,2019,6,19,Wednesday,,Missouri,,,,5
10,,2019,6,15,Saturday,Clever,Missouri,65631,Ozark (Missouri),1600,32
18,,2019,6,14,Friday,Springfield,Missouri,65807,,1800,38
21,,2019,6,11,Tuesday,Woodward,Oklahoma,73801,,1200,5
18,,2019,6,7,Friday,Hot Springs Village,Arkansas,71909,First Electric Coop,2200,38
21,,2019,6,6,Thursday,,,73107,,,46
23,,2019,6,5,Wednesday,Prairie Grove,Arkansas,72753,SWEPCO,1800,5
5,1368598,2019,6,3,Monday,Nixa,Missouri,65714,City of Nixa,,18
38,,2019,6,1,Saturday,Hot Springs,Arkansas,71913,Entergy,1550,5
18,,2019,6,1,Saturday,Springdale,Arkansas,72764,Ozarks (Arkansas),1700,58
18,,2019,6,1,Saturday,Jacksonville,Arkansas,72076,First Electric Coop,2000,5
23,,2019,5,30,Thursday,Nixa,Missouri,65714,Ozark (Missouri),1500,46
5,,2019,5,30,Thursday,Rogers,Arkansas,72758,Carroll,2000,38
21,,2019,5,27,Monday,Oklahoma City,Oklahoma,73122,OG&E,1800,30
34,,2019,2,25,Monday,Forsyth,Missouri,65653,Empire-Liberty,,38
28,,2019,1,17,Thursday,Ozark,Missouri,65721,Empire-Liberty,2200,54
10,,2019,8,17,Saturday,,,,,,34
4,,2019,8,17,Saturday,,,,,,46
10,,2019,8,17,Saturday,,,,,,32
10,,2019,8,17,Saturday,,,,,,64
4,,2019,8,18,Sunday,Romance,Arkansas,72136,,1596,32
4,,2019,8,18,Sunday,,,,,,32
10,,2019,8,18,Sunday,,,,,,34
10,,2019,8,18,Sunday,,,,,,46
4,,2019,8,18,Sunday,,,,,,32
4,,2019,8,18,Sunday,,,,,,46
4,,2019,8,18,Sunday,,,,,,46
4,,2019,8,18,Sunday,,,,,,5
4,,2019,8,18,Sunday,,,,,,46
10,9777185,2019,8,18,Sunday,Joplin,Missouri,64801,Empire-Liberty,1950,18
4,,2019,8,18,Sunday,,,,,,46
4,,2019,8,18,Sunday,,,,,,39
4,,2019,8,19,Monday,,,,,,34
10,,2019,8,19,Monday,,,,,,46
4,,2019,8,19,Monday,,,,,,5
4,,2019,8,20,Tuesday,North Little Rock,Arkansas,72117,Entergy,1400,5
15,,2019,8,6,Tuesday,Van Buren,Arkansas,72956,Arkansas Valley Electric,1900,46
15,,2019,8,6,Tuesday,Fayetteville,Arkansas,72704,Ozarks (Arkansas),2700,63
18,,2019,8,3,Saturday,Siloam Springs,Arkansas,72761,," ",5
25,,2019,7,31,Wednesday,Springdale,Arkansas,,,4100,46
50,,2019,7,30,Tuesday,St Louis,Missouri,,," ",31
24,,2019,7,30,Tuesday,Fayetteville,Arkansas,72704,Ozarks (Arkansas),2000,59
15,,2019,7,27,Saturday,North Little Rock,Arkansas,72116,Other,1600,38
37,,2019,7,26,Friday,Tulsa,Oklahoma,74105,Public Services Company of Oklahoma,5000,30
15,,2019,7,24,Wednesday,,,72921,," ",46
15,3495427,2019,7,24,Wednesday,Jasper,Missouri,64755,Empire-Liberty,1400,21
18,,2019,7,23,Tuesday,Fayetteville,Arkansas,72703,Ozarks (Arkansas),4200,5
28,6963874,2019,7,17,Wednesday,Mount Vernon,MD,72111,Other,3100,18
30,,2019,7,16,Tuesday,Stilwell,Oklahoma,74960,Ozarks (Oklahoma),1760,59
15,,2019,7,15,Monday,Billings,Missouri,65610,Ozark (Missouri),3400,63
20,,2019,7,13,Saturday,Lees Summit,Missouri,64086,KCP&L - Greater Missouri,2600,63
15,,2019,7,12,Friday,Guthrie,Oklahoma,73044,OG&E,2400,32
10,,2019,7,11,Thursday,,,65613,," ",34
22,,2019,7,10,Wednesday,Edmond,Oklahoma,73034,Other,3500,59
38,,2019,7,9,Tuesday,Arkadelphia,Arkansas,71923,Entergy,2400,54
4,,2019,7,9,Tuesday,Sherwood,Arkansas,72120,Entergy,1100,38
33,,2019,7,8,Monday,Osage Beach,Missouri,65065,Ameren,4700,30
15,,2019,7,8,Monday,North Little Rock,Arkansas,72114,," ",32
10,,2019,7,8,Monday,Cassville,Missouri,65625,Barry Electric,1500,46
5,,2019,7,5,Friday,Benton,Arkansas,72019,First Electric Coop,1680,34
49,,2019,7,3,Wednesday,,Missouri,,," ",46
83,,2019,7,3,Wednesday,Eminence,Missouri,,Howell Oregon,1200,34
18,,2019,7,3,Wednesday,Bentonville,Arkansas,72712,Bentonville,1700,5
37,,2019,6,30,Sunday,Mulberry,Arkansas,72947,Arkansas Valley Electric,1400,4
4,,2019,6,17,Monday,Berryville,Arkansas,72616,Entergy,1800,46
40,,2019,6,13,Thursday,,Arkansas,,," ",46
83,,2019,6,13,Thursday,Springdale,Arkansas,72764,Ozarks (Arkansas),2300,46
15,,2019,6,13,Thursday,Bentonville,Arkansas,72712,Bentonville,3400,30
15,,2019,6,13,Thursday,Bentonville,Arkansas,72712,Bentonville,2000,38
18,,2019,6,10,Monday,Hot Springs,Arkansas,71901,Entergy,1960,38
35,,2019,6,10,Monday,,NJ,72756,," ",31
83,,2019,6,10,Monday,Nixa,Missouri,65714,City of Nixa,1550,32
18,,2019,6,10,Monday,Clarksville,Arkansas,72830,OG&E,2000,64
15,6963874,2019,6,5,Wednesday,Bentonville,Arkansas,72712,Bentonville,3000,18
30,,2019,6,3,Monday,Bella Vista,Arkansas,,Carroll,1200,30
21,,2019,5,22,Wednesday,Moore,Oklahoma,73160,OG&E,1450,30
23,,2019,5,22,Wednesday,,,,," ",30
20,,2019,5,22,Wednesday,Everton,Missouri,65646,Empire-Liberty,1300,38
18,,2019,5,21,Tuesday,Benton,Arkansas,72015,Entergy,3200,5
24,,2019,5,21,Tuesday,Morrilton,Arkansas,72110,Entergy,3200,63
21,,2019,5,19,Sunday,Midwest City,Oklahoma,73130,OG&E,1900,31
21,,2019,5,19,Sunday,Oklahoma City,Oklahoma,73170,OG&E,2400,46
15,,2019,5,16,Thursday,Lowell,Arkansas,72745,Ozarks (Arkansas),1750,58
20,,2019,5,16,Thursday,Willard,Missouri,65781,City of Springfield," ",46
20,,2019,5,15,Wednesday,,,65653,," ",30
23,,2019,5,14,Tuesday,Caddo Valley,Arkansas,71923,Entergy,1336,30
21,,2019,5,14,Tuesday,Bethany,Oklahoma,73008,OG&E,1350,30
49,,2019,5,8,Wednesday,Stockton,Missouri,65785,Sac Osage," ",38
23,,2019,5,7,Tuesday,Alexander,Arkansas,72002,First Electric Coop,2000,5
23,,2019,5,7,Tuesday,Siloam Springs,Arkansas,72761,Siloam Springs,1700,63
21,,2019,5,7,Tuesday,Moore,Oklahoma,73170,OG&E,1650,30
18,,2019,5,4,Saturday,Nixa,Missouri,65714,Other,2800,59
18,,2019,5,4,Saturday,Cabot,Arkansas,72023,Entergy,2300,38
23,,2019,5,3,Friday,Rogers,Arkansas,72756,Carroll,2750,46
51,,2019,5,2,Thursday,Bella Vista,Arkansas,72714,Carroll,1390,38
15,,2019,5,1,Wednesday,Webb City,Missouri,64870,Empire-Liberty,5200,59
23,,2019,4,30,Tuesday,Vilonia,Arkansas,72713,Entergy,2400,30
5,,2019,4,29,Monday,Lebanon,Missouri,65536,Other,2700,57
5,,2019,4,28,Sunday,Kansas,Oklahoma,74347,," ",46
23,,2019,4,27,Saturday,Springdale,Arkansas,72762,Ozarks (Arkansas),3300,30
5,,2019,4,26,Friday,Springdale,Arkansas,72762,SWEPCO,1836,30
15,,2019,4,26,Friday,Centerton,Arkansas,72719,Carroll,3100,59
23,6963874,2019,4,26,Friday,Greenbrier,Arkansas,72058,Entergy,1800,18
52,,2019,4,25,Thursday,,TX,,," ",46
5,,2019,4,22,Monday,Ada,Oklahoma,74820,OG&E,1534,56
23,,2019,4,22,Monday,Kimberling City,Missouri,65686,White River,4000,34
23,,2019,4,18,Thursday,Harrison,Arkansas,72601,Entergy,2650,30
49,,2019,4,18,Thursday,Mt Vernon,Missouri,65712,,1500,46
33,,2019,4,16,Tuesday,Blue Eye,Missouri,65611,Carroll,3500,30
6,,2019,4,15,Monday,Little Rock,Arkansas,72212,Entergy,3906,30
23,,2019,4,15,Monday,Hackett,Arkansas,72937,AVE,2800,30
15,,2019,4,12,Friday,Joplin,Missouri,64804,," ",30
5,,2019,4,12,Friday,Fayetteville,Arkansas,72704,Ozarks (Arkansas),2500,30
5,,2019,4,12,Friday,Republic,Missouri,65738,Empire-Liberty,1200,59
23,,2019,4,5,Friday,Sulphur Springs,Arkansas,72768,Carroll," ",59
23,,2019,4,4,Thursday,Urbana,Missouri,65767,,1200,34
48,,2019,4,2,Tuesday,,Missouri,64865,," ",46
23,,2019,3,30,Saturday,Lees Summit,Missouri,64081,KCP&L - KC Area,3000,30
27,,2019,3,27,Wednesday,West Fork,Arkansas,72774,SWEPCO,1950,59
35,,2019,3,26,Tuesday,Eagle Rock,Missouri,65641,Carroll,1800,59
23,,2019,3,22,Friday,Rogersville,Missouri,65742,Webster,15000,35
27,,2019,3,22,Friday,Subiaco,Arkansas,72865,AVE," ",46
15,,2019,3,21,Thursday,,,,," ",31
27,,2019,3,18,Monday,Willard,Missouri,65781,Ozark (Missouri),1570,30
15,,2019,3,18,Monday,Bella Vista,Arkansas,72715,Carroll,1400,30
15,,2019,3,18,Monday,Springdale,Arkansas,72762,Carroll,2400,30
38,,2019,3,15,Friday,Fort Smith,Arkansas,72903,OG&E,2100,5
50,,2019,3,8,Friday,South Greenfield,Missouri,65752,Ozark (Missouri)," ",57
6,,2019,3,8,Friday,Fort Smith,Arkansas,72908,AVE,3400,30
27,,2019,3,6,Wednesday,Rogers,Arkansas,72756,Carroll,5000,34
15,,2019,3,5,Tuesday,Centerton,Arkansas,72719,Carroll,1900,30
15,,2019,2,27,Wednesday,Centerton,Arkansas,72719,SWEPCO,1547,30
53,,2019,2,27,Wednesday,Seneca,Missouri,64865,Empire-Liberty,2400,38
23,,2019,2,18,Monday,Austin,Arkansas,72007,First Electric Coop,1700,30
54,,2019,2,18,Monday,Galena,Missouri,65656,Ozark (Missouri),2000,34
15,,2019,2,18,Monday,Joplin,Missouri,64804,Empire-Liberty,1800,30
15,1368598,2019,2,13,Wednesday,Fort Smith,Arkansas,72916,Arkansas Valley Electric,3500,18
23,,2019,2,12,Tuesday,,,65672,," ",30
31,,2019,2,10,Sunday,,,,," ",46
23,,2019,2,7,Thursday,,,72715,," ",46
49,,2019,1,30,Wednesday,Marshfield,Missouri,65706,Webster," ",34
23,,2019,1,27,Sunday,,,72921,," ",30
31,,2019,1,25,Friday,Lebanon,Missouri,65536,,2500,30
35,,2019,1,24,Thursday,,Oklahoma,,," ",30
31,,2019,1,23,Wednesday,Rogers,Arkansas,72758,," ",30
27,,2019,1,23,Wednesday,Joplin,Missouri,64804,,1200,30
31,,2019,1,22,Tuesday,Billings,Missouri,65610,Ozark (Missouri),3378,46
49,,2019,1,22,Tuesday,Aurora,Missouri,65605,,2000,46
28,,2019,1,17,Thursday,Siloam Springs,Arkansas,72761,Siloam Springs,1100,46
28,,2019,1,17,Thursday,Bentonville,Arkansas,72712,Bentonville,2750,4
28,,2019,1,17,Thursday,Fayetteville,Arkansas,72701,SWEPCO,3500,30
28,,2019,1,17,Thursday,Pottsville,Arkansas,72858,,1900,34
28,,2019,1,17,Thursday,La Russell,Missouri,64848,,2000,30
28,,2019,1,17,Thursday,Springdale,Arkansas,72764,,3300,32
28,,2019,1,17,Thursday,Springfield,Missouri,65804,City of Springfield,3000,64
28,,2019,1,17,Thursday,Rogers,Arkansas,72758,SWEPCO,1600,54
28,,2019,1,17,Thursday,Springdale,,,," ",38
28,,2019,1,17,Thursday,Fayetteville,Arkansas,72703,,1200,46
52,,2019,1,15,Tuesday,Marionville,Missouri,65705,Empire-Liberty,3000,30
24,,2019,1,15,Tuesday,Bella Vista,Arkansas,72714,Carroll,1300,59
4,,2019,8,20,Tuesday,,,,,,32
10,,2019,8,20,Tuesday,,,,,,53
10,,2019,8,20,Tuesday,Greenfield,Missouri,65661,"Empire Liberty ",1500,5
10,,2019,8,20,Tuesday,,,,,,53
4,,2019,8,20,Tuesday,,,,,,32
4,,2019,8,20,Tuesday,,,,,,32
10,6732050,2019,8,20,Tuesday,,,,,,21
10,,2019,8,20,Tuesday,,,,,,46
4,,2019,8,20,Tuesday,Benton,Arkansas,72019,,,32
10,,2019,8,20,Tuesday,"Belton ",Missouri,64012,,,31
10,,2019,8,21,Wednesday,,,,,,32
15,,2019,8,19,Monday,Bella Vista,Arkansas,72714,Carroll,2184,5
37,,2019,8,13,Tuesday,Ozark,Arkansas,,Arkansas Valley Electric,1100,5
15,,2019,8,12,Monday,Bella Vista,Arkansas,72715,Carroll,2000,5
37,,2019,8,11,Sunday,Fayetteville,Arkansas,72701,SWEPCO,4000,5
37,,2019,8,11,Sunday,Benton,Arkansas,72713,Carroll," ",5
44,,2019,8,7,Wednesday,Oaklahoma City,Oklahoma,73159,OG&E,1650,34
37,,2019,8,6,Tuesday,Mulberry,Arkansas,72947,Arkansas Valley Electric,5000,32
37,,2019,8,6,Tuesday,Rogers,Arkansas,72756,,2000,32
37,,2019,8,5,Monday,Springdale,Arkansas,72762,SWEPCO,2200,30
37,,2019,8,5,Monday,Blue Eye,Missouri,65611,Carroll,4300,53
45,,2019,8,4,Sunday,Holts Summit,Arkansas,65043,Other,1550,5
37,5421394,2019,8,3,Saturday,Lake Hamilton,Arkansas,71913,Entergy,3243,23
37,,2019,7,29,Monday,Prairie Grove,Arkansas,72753,SWEPCO,1450,63
25,,2019,7,29,Monday,Fayetteville,Arkansas,72701,,7500,30
37,,2019,7,27,Saturday,Fayetteville,Arkansas,72703,SWEPCO,2169,63
37,,2019,7,26,Friday,Hot Spings,Arkansas,71913,Entergy,4500,4
37,,2019,7,26,Friday,Hot Springs,Arkansas,71901,Entergy,2306,58
37,,2019,7,22,Monday,,,,," ",34
21,,2019,7,20,Saturday,Enid,Oklahoma,73703,OGE,2000,55
15,,2019,7,20,Saturday,Rogers,Arkansas,72756,SWEPCO,1400,30
44,,2019,7,19,Friday,Meeker,Oklahoma,74855,Other,2200,38
44,,2019,7,16,Tuesday,,Oklahoma,,," ",54
15,,2019,7,14,Sunday,Aurora,Missouri,65605,Empire-Liberty,2400,32
37,,2019,7,14,Sunday,Siloam Springs,Arkansas,72761,Siloam Springs,2900,58
37,,2019,7,9,Tuesday,Sherwood,Arkansas,72120,,2000,38
15,,2019,7,8,Monday,Malvern,Arkansas,72104,Entergy,1300,58
15,,2019,7,4,Thursday,Fairland,Oklahoma,74343,," ",32
37,,2019,7,2,Tuesday,Central City,Arkansas,72941,OG&E,2340,30
44,3718110,2019,6,28,Friday,Oklahoma City,Oklahoma,73159,OGE,1556,18
15,,2019,6,27,Thursday,SouthWest city,Missouri,64863,New Mac,1512,30
37,,2019,6,27,Thursday,Conway,Arkansas,72034,Other,1495,32
15,,2019,6,25,Tuesday,,,,," ",32
4,,2019,6,22,Saturday,,,72714,," ",59
37,,2019,6,21,Friday,Springfield,Missouri,65807,City of Springfield,1447,30
21,,2019,6,18,Tuesday,Edmond,Oklahoma,73012,OG&E,3800,58
5,,2019,6,18,Tuesday,Amity,Arkansas,71921,Other," ",34
18,5421394,2019,6,17,Monday,Rogers,Arkansas,72758,Carroll,3000,3
21,,2019,6,14,Friday,Enid,Oklahoma,73701,OG&E,1800,64
38,,2019,6,8,Saturday,Anderson,Missouri,64850,New Mac,2400,64
21,,2019,6,6,Thursday,,,73099,," ",30
18,,2019,6,5,Wednesday,Fayetteville,Arkansas,72701,SWEPCO,1000,34
20,,2019,6,4,Tuesday,Eagle Rock,Arkansas,65641,Carroll,2800,59
21,,2019,6,2,Sunday,,,73129,," ",34
20,,2019,6,2,Sunday,Vernoa,Missouri,65605,," ",58
18,,2019,6,1,Saturday,Pocola,Oklahoma,74902,Arkansas Valley Electric,700,34
15,,2019,6,1,Saturday,Kansas City,KS,66111,Other," ",34
21,,2019,6,1,Saturday,,,74851,," ",32
18,,2019,5,29,Wednesday,Rogers,Arkansas,72756,Carroll,4500,30
20,,2019,5,29,Wednesday,Blue springs,Arkansas,64014,KCP&L - Greater Missouri,2700,30
21,,2019,5,28,Tuesday,Hennessey,Oklahoma,73742,OGE," ",59
18,,2019,5,26,Sunday,Springdale,Arkansas,72762,Ozarks (Arkansas),2900,63
20,,2019,5,24,Friday,,,64728,," ",34
21,,2019,5,22,Wednesday,,,74878,," ",34
15,,2019,5,22,Wednesday,Bentonville,Arkansas,72712,Bentonville," ",63
21,,2019,5,21,Tuesday,Luther,Oklahoma,73013,Other," ",30
23,,2019,5,18,Saturday,Sheldon,Missouri,64784,Barton County,2400,30
23,,2019,5,17,Friday,Rogers,Arkansas,72758,SWEPCO,1200,59
50,,2019,5,13,Monday,Republic,Missouri,65738,Empire-Liberty,1935,30
18,,2019,5,12,Sunday,Salem,Arkansas,72576,,1600,32
21,,2019,5,7,Tuesday,Quinton,Oklahoma,74561,Other,5000,38
21,,2019,5,4,Saturday,,,73121,," ",59
21,5421394,2019,5,4,Saturday,Oklahoma City,Oklahoma,73120,OG&E," ",3
18,,2019,5,4,Saturday,Judsonia,Arkansas,72081,Entergy,2500,54
23,,2019,5,4,Saturday,Mt Vernon,Arkansas,72111,Entergy,10000,5
23,,2019,5,4,Saturday,,,,," ",32
23,,2019,5,3,Friday,Alma,Arkansas,72921,OG&E," ",5
21,,2019,5,2,Thursday,Oklahoma City,Arkansas,73135,,2500,32
18,,2019,4,30,Tuesday,Locust Grove,Arkansas,72550,Entergy," ",32
23,,2019,4,30,Tuesday,,,,," ",34
21,,2019,4,29,Monday,Blanchard,Oklahoma,73010,Other," ",32
21,,2019,4,25,Thursday,Guthrie,Oklahoma,73044,," ",32
23,,2019,4,25,Thursday,Cabot,Arkansas,72023,," ",5
15,,2019,4,23,Tuesday,,,,," ",34
23,,2019,4,16,Tuesday,siloam springs,Arkansas,72761,Siloam Springs,1250,30
30,,2019,4,16,Tuesday,,Arkansas,,," ",53
30,,2019,4,9,Tuesday,,Oklahoma,,,5000,5
25,,2019,4,9,Tuesday,alpena,Arkansas,72611,Carroll," ",5
24,,2019,4,8,Monday,Oxford,Arkansas,72565,Other,1200,5
35,,2019,4,5,Friday,,Arkansas,72764,," ",5
15,8309156,2019,4,4,Thursday,Pea Ridge,Arkansas,72751,Carroll,1500,18
27,,2019,4,3,Wednesday,Kingsville,Missouri,64061,KCP&L - Greater Missouri,3400,5
15,,2019,3,28,Thursday,Stilwell,Oklahoma,74960,Ozarks (Oklahoma),1650,30
6,,2019,3,26,Tuesday,Kansas City,Missouri,64127,KCP&L - Greater Missouri," ",5
35,,2019,3,18,Monday,Huntsville,Arkansas,72740,," ",5
15,,2019,3,18,Monday,Gravette,Arkansas,,Carroll," ",30
23,8309156,2019,3,18,Monday,Bolivar,Missouri,65613,Empire-Liberty," ",18
23,,2019,3,17,Sunday,Farmington,Arkansas,72730,SWEPCO,1800,46
23,,2019,3,17,Sunday,Rogers,Arkansas,72758,," ",32
23,,2019,3,12,Tuesday,Bella Vista,Arkansas,72715,,1700,5
30,,2019,3,7,Thursday,,Arkansas,,," ",5
30,,2019,3,7,Thursday,Siloam Springs,Arkansas,72632,Siloam Springs," ",30
34,,2019,3,5,Tuesday,Hollister,Missouri,65672,Empire-Liberty,1430,30
23,,2019,3,4,Monday,Fort Smith,Arkansas,72916,AVE,1800,30
27,,2019,3,4,Monday,bella VIsta,Arkansas,72715,Carroll,2850,32
23,,2019,3,3,Sunday,Marshfeild,Missouri,65706,Webster,4500,30
24,,2019,3,1,Friday,Reeds Springs,Missouri,65737,White River," ",46
33,8309156,2019,2,22,Friday,Stafford,Missouri,65757,Southwest Electric,1800,18
15,,2019,2,20,Wednesday,Lowell,Arkansas,72745,," ",30
23,,2019,2,12,Tuesday,Springdale,Arkansas,72764,Ozarks (Arkansas),1500,46
78,8309156,2019,2,8,Friday,Quitman,Arkansas,72131,First Electric Coop,2400,18
5,,2019,2,8,Friday,Tahlequah,Oklahoma,74464,Other," ",32
49,,2019,1,29,Tuesday,Reeds spring,Missouri,65737,Empire-Liberty,1500,30
28,,2019,1,17,Thursday,PEA RIDGE,Arkansas,72751,SWEPCO,1700,5
15,,2019,1,17,Thursday,"Fayetteville ",Arkansas,72704,Ozarks (Arkansas),3000,30
15,,2019,8,20,Tuesday,Lowell,Arkansas,72745,Ozarks (Arkansas),1800,53
15,,2019,8,19,Monday,Cave Springs,Arkansas,72718,Carroll,3615,4
48,,2019,8,14,Wednesday,Baxter Springs,KS,,Empire-Liberty,1500,31
15,,2019,7,30,Tuesday,Van Buren,Arkansas,72956,Arkansas Valley Electric,2200,5
15,,2019,7,30,Tuesday,,,,," ",53
26,,2019,7,30,Tuesday,Fayetteville,Arkansas,72704,Ozarks (Arkansas),3000,32
15,,2019,7,28,Sunday,Bentonvill,Arkansas,72713,," ",32
15,,2019,7,26,Friday,Bella Vista,Arkansas,72714,Carroll,2750,32
15,,2019,7,26,Friday,Rogers,Arkansas,72758,Carroll,3470,30
18,,2019,7,26,Friday,,IL,,," ",32
15,,2019,7,24,Wednesday,,,,," ",53
15,,2019,7,24,Wednesday,,,,," ",64
15,,2019,7,22,Monday,,,,," ",31
15,,2019,7,21,Sunday,,,,," ",32
10,,2019,7,19,Friday,,,64861,," ",34
15,,2019,7,19,Friday,Levaca,Arkansas,72941,OG&E,1750,34
15,,2019,7,18,Thursday,Alma,Arkansas,72921,OG&E,2800,32
15,,2019,7,17,Wednesday,Alma,Arkansas,72921,OG&E,2240,54
38,7994884,2019,7,17,Wednesday,Rolla,Missouri,65401,,1500,5
15,,2019,7,17,Wednesday,,,,," ",53
15,,2019,7,17,Wednesday,Greenwood,Arkansas,72936,Arkansas Valley Electric,3200,53
18,,2019,7,16,Tuesday,,,,," ",5
26,,2019,7,12,Friday,Bella Vista,Arkansas,72715,Carroll,2000,5
15,,2019,7,12,Friday,,,,," ",34
15,,2019,7,11,Thursday,,,,," ",30
53,,2019,7,10,Wednesday,,Missouri,,," ",30
15,,2019,7,10,Wednesday,Fayetteville,Arkansas,72701,Ozarks (Arkansas),2700,30
30,,2019,7,9,Tuesday,Stilwell,Oklahoma,74960,Ozarks (Oklahoma)," ",32
15,,2019,7,8,Monday,,,,," ",34
15,,2019,7,8,Monday,,,,," ",53
15,,2019,7,8,Monday,Wyandotte,Oklahoma,74370,Northeast Oklahoma Electric,4000,32
26,,2019,7,8,Monday,Springdale,Arkansas,72762,Ozarks Arkansas,1764,32
15,,2019,7,8,Monday,Greenwood,Arkansas,72936,," ",64
15,,2019,7,8,Monday,Springdale,Arkansas,72764,Ozarks (Arkansas),1900,5
15,,2019,7,8,Monday,"Charleston ",Arkansas,72933,OGE,2000,59
15,,2019,7,2,Tuesday,,,,," ",32
